Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
44.972079073,24.0284336971,12.1800371842,8.8952242503,10.8624174182,30.8529011298,8.8823502585,6.9434858645,20.3379221543,51.7435752219,16.9920776591,11.2004057231,8.2096780851,5.0558740408,36.6122563193,7.1163542375,4.9394550511,11.9890489055,8.1331462744
42.4086415576,23.8592367075,12.901275186,9.4047866348,9.5729003588,29.4338510931,9.7726103387,7.7784383216,21.3599874313,44.023975529,18.93052949,12.3667278168,9.2193926662,6.1667884547,34.1127577063,8.7748999955,4.4766381841,13.7930980841,9.5233240642
39.5263233736,21.2002308846,11.9801999179,7.1429149638,5.7321724424,25.9779276239,10.3972595955,6.2084327192,21.295271447,35.7220843156,21.7117411091,12.391240102,7.6494222967,4.9544759947,27.8630604819,7.736007947,4.2607901508,13.3078915869,8.153007712
35.6267835941,16.9966703835,9.0507285641,2.4639662129,0.4654798551,20.5303190467,8.5085765281,2.3828332764,19.0417233738,28.2550538472,22.847466895,11.1896208771,3.8405835796,1.3870292819,18.4394468961,5.2858126877,2.9317865382,10.3233178105,3.5811729827
32.5187261205,15.5702130356,7.9677973535,0.7263909058,-1.5923758987,18.9985540196,5.6632397014,0.3668339973,18.1257139749,26.3621056512,23.5614845917,11.8390873806,2.7191326849,0.3964576554,10.5052066657,5.9232963054,2.7945049833,9.6953350386,1.374026368
29.1507077103,15.910146664,8.5166400788,2.2752091124,0.4115881378,20.4702249864,3.3949944095,1.0728928226,17.2695930535,29.6631721313,22.2862424544,13.2886044906,4.3046829078,2.5534586086,8.6803330008,9.4427299811,3.9015224622,11.1136428865,2.5711330256
22.7693467725,14.0053895861,6.8821423704,2.7948642319,2.5976826074,18.8603403017,1.1562966813,1.6610137479,12.7134112899,29.6758821073,15.825350124,11.4044739383,4.3000242622,3.6707588795,10.5405687949,10.4535829773,2.8613203967,10.0246691631,3.3747545147
15.862677999,10.5345999882,4.4328680989,3.0782418892,4.2315855347,14.1492697768,-1.44536294,2.2025493202,7.6751055651,23.8025005156,8.1101844656,7.4780007548,3.6089095956,3.8975721112,10.9300826415,7.6977999636,0.3624429309,7.9849418435,4.723965222
10.8484226466,6.8081337181,2.9337147918,4.5790595404,5.8897940621,8.7730662538,-2.7796363481,3.4048595206,4.6994117425,15.7067011551,2.5808768609,3.8101849012,3.5921159225,4.3961306439,9.4831342748,3.0083425399,-1.8381438605,7.0272396515,7.3582970327
4.4309575966,1.6323927051,0.470808238,4.3760915972,5.2308998947,2.7433896789,-2.674863012,2.7413925108,0.4202359617,4.4623337893,-3.4446323548,-0.2885052864,1.9762163188,2.8848147008,4.6935834786,-3.4211049504,-4.8733886241,4.5543582665,7.4584659394
-3.5675105823,-2.8232374968,-1.5213016935,3.4648160597,3.4773461335,-1.9692590477,-2.0782477102,1.0047367691,-4.2039671977,-6.72347985,-8.8607598909,-2.6479713609,0.710430903,0.7613381983,-3.7104341126,-8.7591828015,-7.0306852654,1.7326516079,5.8920463319
-9.0865562125,-3.8155274237,-0.3940811644,4.930479009,4.2798622945,-2.5027496053,0.4876940448,1.5434037929,-5.7812347293,-13.6597210615,-9.9232746651,-1.465958208,2.448749559,1.7773636328,-11.0990880439,-10.4127679411,-6.1833633601,1.8485240984,6.5951340483
-12.9566447071,-4.4760216123,0.8669356433,5.5720516842,5.1702445781,-2.0428637614,2.7058684941,1.5719696892,-6.9540772576,-20.8789451576,-10.0554854372,-0.6441697948,3.04445785,3.5345914425,-18.0174261801,-10.8356199491,-5.4958757924,1.9880293308,6.6595739394
-17.1142464397,-7.1689659848,-0.5321393966,2.9538437699,3.2067598311,-4.8540998652,0.0214280967,-1.3430881781,-9.4969115656,-28.9483557326,-12.6346760506,-2.6395127996,0.2129922338,2.2743162865,-24.5404122044,-12.3603271422,-6.9877570311,-0.4206298301,3.4543547939
-18.9069091186,-8.9497070117,-2.1388039159,0.6512457765,1.1594563315,-8.430381465,-4.6288908712,-2.4018096897,-10.2486917897,-32.3717213328,-13.4031325764,-4.4459642957,-1.8256516249,0.0631579252,-25.5758769676,-12.5609250177,-8.2302669287,-1.7865024413,0.9000161535
-18.584170929,-9.3144503732,-3.3007827957,-0.7724881156,-0.8725648803,-10.6363786643,-7.7918568512,-1.3656073483,-9.6604556728,-30.3887552771,-11.6939606081,-4.6437984646,-2.4055490381,-1.7681320642,-21.70430889,-9.6388659725,-9.1125322185,-1.6487726662,-0.619385526
-20.4728381471,-10.6636345899,-5.9145700121,-4.2559439325,-5.7058230793,-13.2556231925,-10.6183786509,-3.7159921846,-11.1257589773,-26.4420268789,-11.8024174325,-5.2620858686,-4.9426109392,-5.2890905548,-16.5261278094,-6.6878532703,-10.5364295222,-3.4284368875,-4.3686532006
-23.6469232753,-11.427670215,-7.6742128317,-7.2247062481,-9.5879661733,-14.8124412954,-11.1535029993,-6.5114273442,-12.284021157,-23.7462658813,-11.6071974143,-5.8480020355,-7.4560799692,-7.903889028,-12.8011192887,-5.4104342052,-9.9227354849,-5.253630526,-7.9879797297
-25.1592096101,-10.0292042023,-6.6108088488,-6.3486496895,-8.6014820918,-13.3932350143,-8.0090364819,-5.1772587193,-10.4121189592,-24.4724354999,-9.1207256255,-4.9517992446,-6.9346877364,-6.6328142432,-15.1966408458,-5.4945966377,-6.9428637801,-4.8957762167,-8.446710733
-27.2295445888,-9.2549172638,-5.7928146286,-4.8934094473,-6.8990543673,-12.1917516381,-5.2969159851,-4.3017359153,-9.1461304062,-28.1170179771,-8.8621569792,-4.5561193784,-6.6057539022,-5.3262937368,-21.4569683674,-8.1100125027,-5.4702935149,-5.3064152525,-8.2398553966
-29.9154310595,-9.955162487,-6.3250235434,-4.9026932563,-6.4861000504,-12.6941286429,-4.2206807865,-5.3521300737,-10.083390718,-30.5787490613,-11.6597417216,-5.7207509735,-7.7102943815,-5.1411214516,-20.3507347623,-12.0776986198,-6.3686859295,-6.8615465536,-8.0789724782
-29.8273777849,-10.2843636816,-5.6929507981,-3.592705025,-3.8856178206,-12.6333400748,-3.2452290521,-3.8441937441,-10.6416637421,-29.6990113625,-13.8382845578,-6.5690721183,-6.879640696,-2.5114950735,-9.2967967286,-12.5106761796,-6.2932363196,-6.3185458345,-5.6623685283
-29.0322926427,-11.2723229296,-4.4039730931,-1.4542910645,-0.3540456757,-13.417456906,-3.4876622664,-1.1118157571,-11.7934552823,-28.5451260977,-14.9167148413,-6.7097632643,-4.7513777347,0.8216691112,-0.8119911464,-6.9983232597,-4.2782174413,-4.2460143725,-2.9339025133
-30.2449793863,-13.2145504703,-4.3729288344,-0.7347317595,0.8877787316,-16.4005851376,-4.1020206205,0.0558306447,-14.3479794789,-29.345003181,-15.5361793413,-6.3788438549,-3.3352390803,1.8646006298,-2.7546910875,0.3895933029,-2.0488569628,-3.4277207281,-1.7269525973
-31.2294102592,-13.3867136535,-4.2370231428,0.6162814529,1.6886178252,-17.6901820509,-4.5375864066,1.6733867099,-14.9626768525,-32.0836836011,-14.3069532352,-4.8378709001,-1.5241988787,2.2742827571,-8.4772676796,4.4560189079,-0.0002412204,-3.1778158933,0.4310608419
-31.9243827158,-13.0016893832,-4.3059232318,2.345286776,2.4314310942,-16.6845373319,-7.6627573614,3.0103781331,-14.1834434168,-36.8244687097,-12.8861510044,-4.0158792909,-0.6845546611,1.8718715779,-13.734971119,2.3696370798,0.0659187321,-3.1803114939,2.1461639007
-33.6719748679,-15.0431372062,-6.9164099894,0.9634506556,0.6048972618,-17.6509325381,-12.3393835559,1.2219850064,-15.2594796491,-40.4791560408,-15.0232732219,-6.3397736185,-3.0161130909,-1.156630909,-21.1607043029,-4.7854194067,-3.9298297337,-5.3262565118,-0.6066795481
-34.2750459504,-17.5497954661,-9.8509766556,-1.6382083578,-2.0284929045,-20.4413107037,-14.3085490272,-1.424273496,-16.3656067163,-39.8020408021,-18.4344291444,-9.1728917041,-5.515262718,-3.9767058058,-29.575921183,-10.9827807372,-8.1447553937,-7.4306197677,-4.537620315
-33.0844130718,-18.8229966488,-10.6693923274,-2.7228956162,-3.2670672643,-22.0903612332,-12.899939064,-2.6032144896,-16.1563463503,-37.1205078907,-19.1512744205,-9.5099355204,-5.2636637184,-4.1389566961,-35.532255683,-13.3005534404,-7.6549642595,-7.2069828666,-5.3607319804
-33.0440419007,-20.6433079951,-11.4372419974,-4.4531137328,-5.1157814431,-23.6941216324,-10.4726999559,-4.3970137562,-17.5646386731,-36.1062425993,-19.2144929675,-9.4491505805,-4.7337063251,-4.6821102965,-35.3838682946,-13.4970398601,-4.2009226871,-7.7628716164,-5.9750575512
-34.209640473,-22.1361900119,-12.4241434287,-6.871618031,-7.3676409389,-25.7524784997,-8.3162413671,-6.9880726872,-19.7615952782,-35.8199187771,-20.5344964242,-10.6452977226,-6.0507806359,-6.320626668,-26.9988254077,-12.6848607997,-2.7827503464,-9.6450041305,-7.4225587751
-33.0368134121,-19.9009164695,-11.236267405,-6.7560153492,-6.5304580268,-25.213833731,-6.6524408439,-7.434839739,-18.7539773271,-32.9448021509,-20.5127249048,-11.1240953105,-7.277400251,-5.74226492,-15.0331830402,-10.431697212,-4.5315013706,-9.655212543,-6.8250717565
-30.3331283721,-15.4719084512,-9.4707428514,-5.1257254676,-3.0337760806,-22.7962250919,-7.7713343981,-6.1208386497,-16.6219050622,-28.1129232414,-19.54217021,-11.5010589813,-8.0397231511,-3.9143334793,-8.3480296327,-7.0519814111,-7.943452866,-9.3315613883,-5.9069445207
-29.4883231834,-13.583568959,-9.9987322383,-4.6975426755,-0.1690936958,-21.3518195047,-11.0497308985,-5.2161387641,-17.1012095294,-25.1580085757,-20.2107192187,-13.6761837164,-9.7111237116,-3.2851882271,-11.7314953669,-5.808572258,-11.9946047246,-11.5861808376,-6.8890696834
-28.8562079664,-14.1080542378,-10.899651517,-3.6579806268,2.3597721368,-19.902306802,-10.4358056221,-3.6773255455,-17.8506475245,-25.7287538042,-19.8918774992,-14.7185874912,-10.0130382123,-1.8397624047,-18.5455320638,-6.5304843762,-12.9535986674,-13.5892309619,-7.0355961332
-27.8541341467,-15.6585233357,-10.7719421603,-1.509097036,5.0335500596,-18.4433847117,-6.4751962774,-2.4261371259,-17.8748503878,-30.0833070891,-17.9850356095,-13.5705737896,-8.1685944483,1.119187621,-20.5269446671,-6.4245384188,-9.7118985068,-13.644710952,-5.649145804
-29.8462761501,-19.2531726323,-11.7120848796,-1.576611785,4.8031960171,-19.2873224873,-7.0433432774,-4.6791541681,-20.1480568458,-39.0535297198,-19.0133091632,-14.1799141645,-8.0824643057,2.4786323325,-19.767161237,-6.7572100304,-8.3045658166,-15.0462263623,-6.2991651091
-33.1190256289,-22.4241733927,-13.1323624179,-3.3748013148,1.7056819267,-21.3216684982,-11.2513013596,-7.4990223982,-22.9617534233,-47.9678300869,-22.6171522636,-16.8826343028,-9.8845727043,1.8938254357,-18.633910611,-7.9754222005,-10.4209172275,-17.4713473187,-8.746949561
-33.4645905236,-22.3287325048,-13.0122315258,-4.2972734821,-0.9499051292,-21.4635402105,-12.3214440898,-7.089522618,-22.9493587962,-48.4745482227,-24.9836246469,-19.3737305855,-11.0964708869,0.7076598131,-17.1549559686,-10.6827562628,-12.5481254981,-18.0788740734,-9.6534926637
-33.0412080923,-21.3017675168,-13.0039154156,-5.7170685831,-3.6525782028,-20.4997962358,-11.5353200876,-6.4708290176,-22.2466629794,-42.6652113195,-26.3961811172,-21.8944154699,-13.1821237885,-2.8074459398,-18.6530997252,-17.3805458799,-15.0975324652,-18.5846114651,-10.3223156727
-34.2454213581,-20.585328836,-13.9465758828,-7.872073837,-6.6455753768,-20.1191261833,-11.4517622394,-6.8047744425,-21.7018811206,-38.5903271507,-27.0933844272,-23.5249150007,-15.8963358628,-7.5123653953,-21.9232172578,-25.1072624092,-18.4404318349,-19.5350326708,-11.6102479884
-34.4952337986,-18.5378589258,-13.347021955,-7.6925296199,-6.5208994881,-19.6876623411,-10.1827979557,-4.4146845961,-18.730203203,-35.8352475836,-23.7950978869,-21.7775825849,-15.7191392658,-8.876481623,-20.8998876917,-26.6255640756,-19.3426548973,-17.8513218168,-10.5877135536
-33.5894181247,-16.2208126375,-11.5433460674,-6.0819517954,-3.9868222336,-20.4695128174,-8.3652459972,-0.6596563367,-15.461959835,-30.6906295742,-18.2410622527,-17.807833697,-13.6083349687,-7.7614026913,-16.0888066526,-20.2047908285,-17.5647403349,-14.9838541949,-8.9574299837
-32.581729537,-15.0409104659,-10.2014508438,-5.6193311967,-2.5109222678,-22.3484255017,-7.2788070153,0.6420352894,-14.7468706184,-24.5569236508,-15.5865920505,-14.2891924725,-12.3589673589,-6.9312597529,-12.782553691,-11.0486628343,-15.605559784,-14.0427128558,-9.0729938014
-29.421340709,-13.5663117358,-8.040401011,-4.3642828531,-1.3054051501,-20.9222566686,-4.8652039416,1.9015264352,-13.8401038727,-19.7168522998,-14.2057482878,-11.3247604615,-10.7763487041,-5.4983978276,-11.4351749705,-2.3272985726,-12.6865290029,-13.0627626175,-8.5283302932
-25.3439638654,-12.5502881112,-6.7202410691,-2.7429639062,-0.4753180678,-16.3224684024,-2.1963402846,4.1810378586,-12.3904772505,-16.7091048042,-12.8972867444,-10.1111005695,-9.4198430441,-4.4469093353,-12.6399861643,2.8869222939,-9.8329712766,-12.0255030995,-8.1592997815
-24.1184964186,-14.5294897699,-9.5613485096,-5.0989416697,-2.95277504,-13.7283397825,-4.0682688117,3.470865393,-13.9251605115,-17.9154245238,-14.087837237,-12.3813695072,-11.4108023022,-6.635961686,-17.957419582,-0.4052814272,-11.1135127116,-14.3092479036,-10.3322138946
-24.3270899562,-17.0135510502,-13.4981304694,-9.4727112722,-6.603966888,-13.2908442319,-7.922137081,0.6679761417,-15.6782604202,-22.0334643429,-14.6622698002,-14.8089678,-13.8270247522,-9.7230581051,-20.0051478514,-7.4178143472,-14.0438554958,-16.9943639769,-12.3963925238
-23.3792714954,-16.6096823719,-14.8371245632,-10.984727988,-7.5195602796,-12.1534915035,-9.046672992,-1.2826256234,-13.5706622901,-23.1505596459,-12.5184917994,-14.1706174831,-12.4739216044,-9.526564466,-13.4503675808,-10.5814795105,-14.2265702233,-15.8209955417,-12.3736529989
-23.6996387158,-15.6750881961,-15.5367909933,-11.0974313329,-7.7757143888,-12.1615701638,-11.1284016932,-4.245041629,-11.9833225867,-23.5756672707,-12.5230640673,-12.9209622789,-10.5362110825,-7.9493858577,-6.2132347714,-11.1905089762,-13.44767877,-14.3131137041,-12.4345183203
-26.7813158775,-16.2967095246,-16.7495023285,-11.4904751601,-8.5134164135,-14.4332717828,-14.6512111005,-7.712080673,-13.7930548509,-27.5283687177,-15.8289199913,-12.6889628228,-10.2502092104,-7.2949079041,-5.7432559972,-10.0854128336,-12.8777595302,-14.8680229258,-12.5716754698
-28.947983324,-16.4097761027,-16.1900139288,-9.7181423891,-6.8960913821,-16.1267244898,-14.8610063753,-8.1531634984,-15.1385657655,-30.24231437,-17.9673271946,-11.6065631605,-8.5979805034,-5.2764842344,-9.3799174912,-6.4478613707,-10.2472206457,-14.2919441384,-9.8751049072
-28.3291593671,-15.6189134352,-13.8543163451,-6.5055579371,-4.4062374087,-16.608650929,-12.7775897839,-6.8659755733,-15.3106664364,-28.680180956,-18.083537648,-9.9742549545,-5.7562421564,-2.259222232,-11.594419661,-3.9581781419,-5.510920882,-12.4195320994,-6.1535115909
-26.5856171208,-15.3429849855,-11.917428293,-4.7273023963,-3.643116318,-17.0523930508,-11.2490280716,-5.8010211967,-15.7055811563,-24.6169847481,-18.0864248933,-9.4466245343,-3.9985735681,-0.4075529155,-11.6108954126,-4.7142256564,-0.8294483426,-11.2527739444,-4.6964566325
-22.6506920818,-13.860129414,-9.5768842284,-2.7526502584,-1.9526242426,-16.2263228595,-9.2778749551,-2.6068355665,-13.7669051536,-18.3177108306,-16.4636107143,-8.3083535423,-1.885824244,1.6997972036,-9.4878228897,-4.7819333069,3.0017712891,-9.1627402095,-2.6213190463
-16.1785497956,-10.5433505978,-6.1398120286,0.1269800066,1.3452617418,-13.2359021331,-5.9709338615,1.9077797259,-9.4828389597,-11.5719778904,-12.7259862075,-5.7534084143,0.505688122,3.8050450504,-5.1738881563,-3.8755883589,3.9869429462,-5.8832959839,0.6359401914
-11.8623548407,-8.8273530481,-4.5431245439,0.002117798,2.0217360395,-10.933775557,-3.6159175281,3.1356346858,-7.4517038035,-9.02718358,-10.5592981203,-4.8833195537,-0.1714264437,3.0458614937,-1.944833219,-7.9149017866,-0.3233565654,-5.2506550058,0.2480687124
-10.7196597365,-8.7211226286,-5.038814238,-3.0567006378,-0.3022521616,-10.1833345633,-3.4540786514,1.6309515409,-7.4051557628,-11.2680643676,-10.0726310247,-5.7237220687,-2.8930240865,0.3304614056,1.0610233304,-13.4036079704,-5.759106463,-6.8236675369,-2.5598932077
-10.4143897766,-8.097493402,-5.2652396694,-4.7744764592,-2.294699802,-8.8895271979,-4.9183271415,1.4261024278,-6.4758192923,-13.4478802226,-7.9257290459,-5.7961172201,-4.190564073,-1.3588367276,4.2973832947,-11.3355737045,-6.8649143033,-7.3621612839,-3.757864429
-12.8423115754,-8.4118536504,-6.2413581439,-5.0937296921,-3.7604770118,-8.6224440197,-7.8863871102,2.5766531945,-6.5824720647,-14.1454151911,-5.2250002073,-5.8919153389,-4.3909548942,-1.8886347426,1.1392483122,-5.1750645103,-4.8290525596,-8.3409160611,-4.7391483808
-16.8639972311,-9.7272466491,-8.3137448067,-5.4302247528,-4.8040330312,-9.8472006228,-9.9291242007,3.2288444907,-8.3142958436,-14.9569548839,-4.1573722054,-6.6889350314,-4.3823783574,-2.1072604043,-7.2602211892,-1.1840336399,-2.6686241764,-9.7239519546,-5.8891479995
-17.9056608329,-10.357402061,-9.3964262484,-5.1148436369,-4.3254490732,-9.9544865255,-9.3116802485,3.1085938593,-9.588350945,-14.5981053662,-3.9753339108,-7.4233875709,-3.8056108377,-1.6560038761,-12.7830914091,0.0290920201,-1.5037356548,-9.3273159806,-5.4260597124
-17.8417090703,-11.4737182178,-10.7192672439,-6.022172417,-4.3532326945,-10.6244936202,-8.0285965543,0.868457399,-11.6779953834,-14.787478736,-6.2277291043,-8.8483878247,-4.1845393204,-1.8705971949,-14.4132975624,-4.4276687671,-2.5693724076,-9.8495161286,-5.4005823247
-18.8115019824,-13.0717772837,-12.9704616802,-8.8590439321,-6.4785642408,-12.844160975,-7.3202404477,-3.1027887582,-14.8592560452,-17.4665166059,-11.1958790858,-10.6716028582,-6.308266009,-4.0407328702,-11.7455242833,-11.6605100211,-5.4320694306,-12.5925992794,-7.2603214607
-16.9139835982,-11.7265622452,-11.8335819641,-8.9626509921,-7.0240988617,-12.2033626113,-5.3018613424,-3.5589772978,-14.73514139,-17.3070576026,-12.7102140786,-10.0300613403,-6.4799798932,-4.5807273746,-2.1877428031,-10.9231443362,-5.4316026871,-13.1104853308,-7.2222805781
-11.8615891377,-7.5169298945,-7.037162533,-5.3245615745,-4.0373427711,-8.1287604858,-1.9591941469,-0.1111120665,-10.9306005683,-12.5894880269,-9.61873749,-7.0399591474,-3.4268643989,-1.9168065214,7.4557884541,-2.6712004883,-1.5017177676,-10.452692536,-4.0793077282
-8.813783812,-5.0769458634,-3.9493438182,-2.8871076067,-1.5945500233,-5.5367538715,-1.538594686,1.5151211895,-9.0510123992,-8.4080348428,-8.7805792571,-5.6503345104,-1.2547457042,-0.6189606115,9.5983490022,3.4518164593,1.0590695033,-9.1472537056,-1.9406516829
-8.3577602206,-5.1997219926,-3.2998056081,-2.6041918596,-1.1139530539,-5.3783943667,-2.9916507633,1.5680986916,-9.6296805721,-5.993927033,-10.436077641,-6.2157255153,-0.4715023117,-1.2253578665,8.884026831,4.7304389817,1.8325186755,-9.1582660517,-1.2801367202
-8.2204362996,-5.2425184344,-2.7779637494,-1.7226725219,-0.3520741405,-5.1939618816,-3.0072998209,2.6941624738,-8.8938345629,-4.2644719937,-9.0532258092,-6.0231683744,0.7746517565,-0.5560323984,9.2924750784,2.7142389621,3.7081783715,-7.2796065087,0.2937718152
-9.2519416281,-5.6418162292,-3.3688882765,-1.4510638988,-0.2932236692,-6.1063929489,-5.3143357244,1.6664394237,-7.8705666278,-4.383859806,-5.3662867471,-5.6271828392,0.5353703473,-0.2445041175,7.2268911665,0.1423536623,4.5227348848,-5.6979559582,1.0561132076
-10.4140037409,-6.9265492279,-5.1959102009,-3.0669325015,-1.8762233754,-8.6177616543,-8.0588687746,-2.1126099233,-8.152623479,-4.4964132345,-3.5304912329,-6.0740121321,-1.5602377005,-1.6336617717,2.5102803152,0.7484328817,3.42328691,-6.22866356,-0.5362245549
-8.7035059801,-7.6007737226,-5.8208911536,-4.1744251438,-2.9357247498,-8.3543624002,-4.7656780645,-3.3613749273,-7.7343141072,-0.3965637068,-4.1387518184,-5.7245388141,-2.329032204,-2.3017063542,-0.6713615373,3.8083967951,3.6715298902,-6.2551848203,-2.0445174886
-5.9455160884,-8.075672721,-5.4903010279,-4.5780062384,-3.1378350826,-4.7039456613,-0.0658024787,-1.0528250496,-7.1865615019,4.8224741329,-6.1588567769,-4.7279060128,-1.6232767611,-2.0073743365,-3.0298536648,4.5981905841,4.7720448538,-5.6663921959,-2.7882194831
-5.4326519254,-8.9187282127,-5.8228457467,-5.3385418475,-3.6720717873,-2.6097480561,0.5388434105,0.1096614174,-8.5048479599,4.3041954223,-8.2628575402,-4.4850982906,-1.7322543021,-1.9614715061,-7.4814947521,-0.0696753311,3.7707161451,-6.0561341126,-4.0458481037
-5.8582792685,-8.2753617622,-5.2229797648,-5.026578839,-3.3055908228,-2.4586201398,0.9243799877,-1.0148889709,-8.7978493438,-0.6487566833,-7.2695795345,-3.2107115007,-1.7155556832,-1.5241666353,-9.8163502502,-4.696844944,2.3195958616,-5.8524694923,-4.0206038017
